age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
37,management,single,tertiary,no,2173,no,no,cellular,21,nov,158,3,114,1,failure,no
43,entrepreneur,married,primary,no,346,yes,no,cellular,21,nov,9,5,-1,0,,no
42,management,married,tertiary,no,1275,yes,yes,cellular,21,nov,925,5,-1,0,,yes
56,blue-collar,married,secondary,no,1521,yes,yes,cellular,21,nov,19,2,179,3,other,no
31,blue-collar,married,primary,no,1601,no,no,cellular,21,nov,521,3,-1,0,,no
38,technician,married,secondary,no,1063,yes,no,cellular,21,nov,51,5,113,2,failure,no
45,blue-collar,single,primary,no,2121,no,no,cellular,21,nov,326,2,-1,0,,no
32,technician,single,tertiary,no,785,yes,no,cellular,21,nov,53,2,-1,0,,no
39,entrepreneur,married,tertiary,no,442,no,no,cellular,21,nov,10,3,-1,0,,no
44,management,married,tertiary,no,736,no,no,cellular,21,nov,71,9,-1,0,,no
36,technician,married,tertiary,no,4932,yes,no,cellular,21,nov,273,5,-1,0,,no
30,blue-collar,single,tertiary,no,4127,yes,no,telephone,21,nov,47,4,-1,0,,no
54,self-employed,divorced,secondary,no,1016,yes,no,cellular,21,nov,643,3,-1,0,,no
31,management,single,tertiary,no,1899,no,no,telephone,22,nov,1914,1,-1,0,,no
30,blue-collar,single,secondary,no,130,no,no,telephone,5,dec,291,1,-1,0,,no
22,management,single,tertiary,no,760,no,no,telephone,7,dec,6,1,-1,0,,no
55,retired,divorced,secondary,no,366,no,no,telephone,11,dec,173,1,-1,0,,no
28,admin.,married,tertiary,no,654,no,no,cellular,28,jan,198,1,-1,0,,no
46,technician,married,tertiary,no,0,yes,no,cellular,28,jan,58,1,-1,0,,no
54,technician,married,secondary,no,1076,no,no,cellular,28,jan,338,1,-1,0,,no
29,management,married,tertiary,no,805,no,no,cellular,28,jan,70,1,-1,0,,no
48,unemployed,married,tertiary,no,641,no,no,cellular,28,jan,113,1,-1,0,,no
55,technician,divorced,secondary,yes,4,no,no,cellular,28,jan,1048,1,-1,0,,yes
26,unemployed,single,tertiary,no,814,no,no,cellular,28,jan,1387,1,-1,0,,yes
59,blue-collar,married,primary,no,8,no,no,telephone,28,jan,56,1,-1,0,,no
37,unemployed,divorced,secondary,no,57,yes,no,cellular,28,jan,99,1,-1,0,,no
26,services,married,secondary,no,285,no,no,cellular,28,jan,100,1,-1,0,,no
28,services,divorced,secondary,no,356,no,no,cellular,28,jan,296,1,-1,0,,no
37,management,married,tertiary,no,-76,yes,no,cellular,28,jan,230,1,204,1,other,no
48,blue-collar,married,primary,no,1678,no,no,cellular,28,jan,263,2,-1,0,,no
46,technician,married,,no,557,yes,no,cellular,28,jan,148,1,197,4,failure,no
48,technician,married,secondary,no,0,yes,no,cellular,28,jan,123,1,204,1,failure,no
28,unemployed,single,secondary,no,23,no,no,cellular,28,jan,154,1,-1,0,,no
51,management,married,tertiary,no,409,yes,no,cellular,28,jan,203,1,-1,0,,no
37,technician,married,secondary,no,3720,yes,no,cellular,28,jan,561,1,-1,0,,no
53,technician,married,secondary,no,529,yes,no,cellular,28,jan,558,1,-1,0,,no
45,housemaid,married,primary,no,1526,yes,no,telephone,28,jan,109,1,-1,0,,no
32,services,single,secondary,no,951,no,no,cellular,28,jan,77,1,-1,0,,no
50,blue-collar,single,tertiary,no,218,no,no,cellular,28,jan,268,1,-1,0,,no
26,admin.,single,secondary,no,52,no,no,cellular,28,jan,287,1,-1,0,,no
42,housemaid,single,secondary,no,578,no,no,telephone,28,jan,44,1,-1,0,,no
56,admin.,divorced,secondary,no,3869,no,no,cellular,28,jan,79,1,-1,0,,no
48,management,single,tertiary,no,-295,no,yes,cellular,28,jan,121,1,190,2,failure,no
57,blue-collar,married,secondary,no,1316,no,no,cellular,28,jan,221,2,182,5,failure,no
50,housemaid,single,secondary,no,799,no,no,telephone,28,jan,63,1,-1,0,,no
48,technician,married,secondary,no,220,no,no,cellular,28,jan,73,1,-1,0,,no
47,unemployed,married,primary,no,4274,no,no,telephone,28,jan,852,2,-1,0,,no
39,admin.,divorced,secondary,no,536,no,no,cellular,28,jan,29,1,-1,0,,no
27,student,single,secondary,no,3,no,no,cellular,28,jan,131,1,-1,0,,no
29,technician,married,tertiary,no,4557,no,no,cellular,28,jan,103,2,-1,0,,no
29,,single,secondary,no,1502,no,no,cellular,28,jan,59,1,-1,0,,no
59,admin.,married,secondary,no,1455,yes,no,cellular,28,jan,222,2,191,1,failure,no
57,retired,divorced,secondary,no,316,no,no,cellular,28,jan,935,2,-1,0,,no
31,services,married,secondary,no,338,yes,no,cellular,28,jan,155,1,-1,0,,no
38,management,married,tertiary,no,223,no,no,cellular,28,jan,63,1,-1,0,,no
44,entrepreneur,married,tertiary,no,3463,yes,yes,cellular,28,jan,290,2,153,3,failure,no
47,services,divorced,secondary,no,0,no,no,cellular,28,jan,216,1,-1,0,,no
32,student,married,secondary,no,1694,yes,no,cellular,28,jan,929,1,-1,0,,no
33,technician,single,tertiary,no,0,no,no,cellular,28,jan,233,2,-1,0,,no
46,technician,divorced,tertiary,no,0,no,no,cellular,28,jan,1199,2,-1,0,,yes
48,unemployed,divorced,primary,no,840,no,no,cellular,28,jan,196,1,-1,0,,no
42,technician,married,secondary,no,799,no,no,cellular,28,jan,234,1,181,6,failure,no
42,self-employed,married,secondary,no,399,no,no,cellular,28,jan,296,2,-1,0,,no
55,management,married,,no,559,no,no,cellular,28,jan,271,2,-1,0,,no
52,management,married,tertiary,no,1392,no,no,cellular,28,jan,1121,2,205,3,failure,no
45,blue-collar,married,primary,no,103,no,no,cellular,28,jan,64,3,-1,0,,no
42,technician,married,tertiary,no,0,no,no,cellular,28,jan,942,2,-1,0,,no
49,services,married,secondary,no,-507,no,no,telephone,28,jan,148,2,-1,0,,no
33,admin.,married,,no,664,no,no,cellular,28,jan,294,3,-1,0,,no
27,student,single,secondary,no,585,no,no,cellular,28,jan,180,3,-1,0,,no
54,housemaid,married,secondary,no,922,no,no,telephone,28,jan,123,2,-1,0,,no
54,blue-collar,married,,no,310,yes,no,telephone,28,jan,526,4,258,3,other,no
51,admin.,single,tertiary,no,394,no,no,telephone,28,jan,968,2,-1,0,,yes
46,technician,single,,no,578,no,no,cellular,28,jan,404,3,-1,0,,no
48,technician,married,secondary,no,0,no,no,cellular,28,jan,221,4,-1,0,,no
43,management,married,tertiary,no,182,no,no,cellular,28,jan,152,1,-1,0,,no
30,management,married,tertiary,no,370,no,no,cellular,29,jan,250,1,246,1,other,no
33,housemaid,single,secondary,no,118,no,no,cellular,29,jan,159,1,-1,0,,no
33,services,married,secondary,no,360,yes,no,cellular,29,jan,103,1,185,13,other,no
53,services,married,,no,164,no,no,cellular,29,jan,139,1,-1,0,,no
35,housemaid,married,tertiary,no,2880,no,no,cellular,29,jan,42,1,-1,0,,no
48,services,single,secondary,no,133,yes,yes,cellular,29,jan,451,1,197,1,failure,no
31,admin.,single,secondary,no,50,no,no,cellular,29,jan,395,1,-1,0,,no
60,retired,divorced,primary,no,-79,yes,yes,cellular,29,jan,192,1,-1,0,,no
27,self-employed,single,secondary,no,50,no,no,cellular,29,jan,168,1,-1,0,,no
54,admin.,married,secondary,no,0,yes,no,cellular,29,jan,46,1,-1,0,,no
48,services,married,primary,no,717,no,no,cellular,29,jan,450,1,-1,0,,no
34,management,married,tertiary,no,498,yes,no,cellular,29,jan,84,1,251,2,failure,no
31,management,single,tertiary,no,1073,yes,no,telephone,29,jan,82,1,-1,0,,no
54,retired,divorced,tertiary,no,294,yes,no,cellular,29,jan,89,1,-1,0,,no
35,management,single,tertiary,no,474,yes,yes,cellular,29,jan,372,1,-1,0,,no
35,management,single,secondary,no,81,yes,no,cellular,29,jan,79,1,-1,0,,no
30,admin.,single,secondary,no,19,no,no,cellular,29,jan,372,1,-1,0,,no
30,blue-collar,single,secondary,no,783,no,yes,cellular,29,jan,197,1,-1,0,,no
35,services,married,secondary,no,1385,yes,no,cellular,29,jan,331,1,-1,0,,no
36,management,married,tertiary,no,0,yes,no,cellular,29,jan,86,1,237,17,other,no
48,management,married,primary,no,1513,no,no,cellular,29,jan,166,2,-1,0,,no
40,management,single,tertiary,no,1361,no,no,cellular,29,jan,1473,1,-1,0,,yes
53,admin.,divorced,secondary,no,2687,yes,no,cellular,29,jan,373,1,-1,0,,no
37,services,married,secondary,no,1694,yes,yes,cellular,29,jan,404,2,251,6,failure,no
34,management,married,tertiary,no,276,no,no,cellular,29,jan,216,1,-1,0,,no
30,services,single,secondary,no,193,yes,no,cellular,29,jan,326,1,244,2,failure,no
28,student,single,secondary,no,28,no,no,cellular,29,jan,220,2,-1,0,,no
35,technician,married,secondary,no,128,no,yes,cellular,29,jan,456,1,205,2,other,no
45,blue-collar,married,primary,no,789,no,yes,cellular,29,jan,79,1,-1,0,,no
40,management,married,tertiary,no,351,yes,no,cellular,29,jan,338,1,254,3,failure,no
35,blue-collar,married,secondary,no,645,yes,no,cellular,29,jan,114,1,-1,0,,no
31,blue-collar,married,primary,no,242,no,no,cellular,29,jan,24,1,-1,0,,no
35,technician,single,secondary,no,175,yes,no,cellular,29,jan,219,1,246,1,failure,no
27,unemployed,married,secondary,no,1167,no,no,cellular,29,jan,394,1,-1,0,,no
35,admin.,married,tertiary,no,-272,no,yes,cellular,29,jan,309,1,197,13,other,no
36,management,single,tertiary,no,188,no,no,cellular,29,jan,55,2,-1,0,,no
39,services,single,secondary,no,1281,yes,yes,cellular,29,jan,177,1,-1,0,,no
55,blue-collar,married,primary,no,119,no,no,cellular,29,jan,118,1,-1,0,,no
53,blue-collar,single,primary,no,354,yes,no,cellular,29,jan,133,1,226,2,failure,no
28,management,single,tertiary,no,278,no,yes,cellular,29,jan,194,1,-1,0,,no
59,management,single,secondary,no,671,yes,yes,cellular,29,jan,219,2,259,5,failure,no
53,retired,divorced,secondary,no,246,yes,no,cellular,29,jan,158,2,247,1,failure,no
39,entrepreneur,single,tertiary,no,1837,no,no,cellular,29,jan,199,1,-1,0,,no
36,self-employed,single,tertiary,no,4634,no,no,cellular,29,jan,162,1,-1,0,,no
38,unemployed,single,tertiary,no,560,no,no,cellular,29,jan,316,1,-1,0,,no
45,technician,married,secondary,no,398,yes,no,cellular,29,jan,227,1,246,5,failure,no
40,technician,married,secondary,no,56,yes,yes,cellular,29,jan,194,1,247,1,failure,no
26,blue-collar,single,secondary,no,2613,no,no,cellular,29,jan,435,2,-1,0,,no
58,blue-collar,married,secondary,no,1298,yes,no,cellular,29,jan,522,2,245,4,failure,no
26,technician,single,secondary,no,252,no,no,cellular,29,jan,706,2,-1,0,,no
46,services,married,secondary,no,2202,yes,no,cellular,29,jan,83,2,-1,0,,no
26,technician,single,tertiary,no,1274,no,no,telephone,29,jan,475,2,-1,0,,no
29,management,married,tertiary,no,266,yes,no,cellular,29,jan,103,2,-1,0,,no
55,technician,married,,no,574,yes,no,cellular,29,jan,243,2,-1,0,,no
33,blue-collar,married,primary,no,902,yes,no,cellular,29,jan,207,2,247,2,failure,no
30,management,married,tertiary,no,350,no,no,cellular,29,jan,328,2,-1,0,,no
32,services,married,secondary,no,356,yes,no,cellular,29,jan,56,2,223,5,failure,no
40,technician,single,secondary,no,822,yes,yes,cellular,29,jan,155,2,245,3,failure,no
31,services,single,secondary,no,-250,no,yes,cellular,29,jan,207,2,-1,0,,no
27,blue-collar,single,secondary,yes,81,no,yes,cellular,29,jan,123,2,205,2,success,no
47,blue-collar,married,primary,no,613,yes,no,cellular,29,jan,49,3,255,2,other,no
33,blue-collar,single,secondary,no,56,yes,no,cellular,29,jan,290,4,-1,0,,no
29,unemployed,single,secondary,no,12,yes,no,cellular,29,jan,298,3,-1,0,,no
33,services,married,secondary,no,554,yes,no,cellular,29,jan,162,2,258,1,other,no
32,blue-collar,married,secondary,no,-460,yes,yes,cellular,29,jan,131,2,206,6,other,no
46,management,single,tertiary,no,593,yes,no,cellular,29,jan,190,3,-1,0,,no
57,technician,divorced,secondary,no,77,yes,yes,cellular,29,jan,168,3,246,2,failure,no
47,retired,married,tertiary,no,1225,yes,yes,cellular,29,jan,191,3,227,2,failure,no
31,entrepreneur,married,secondary,no,10,yes,yes,cellular,29,jan,161,3,188,9,failure,no
31,management,single,tertiary,no,1724,yes,no,telephone,29,jan,152,2,254,1,failure,no
46,management,divorced,tertiary,no,-154,yes,yes,cellular,29,jan,150,2,247,2,failure,no
56,housemaid,married,primary,no,2666,yes,yes,cellular,29,jan,94,2,-1,0,,no
27,self-employed,single,tertiary,no,139,no,no,cellular,29,jan,144,3,-1,0,,no
30,technician,single,tertiary,no,6683,no,no,cellular,30,jan,180,1,-1,0,,no
28,blue-collar,married,secondary,no,-26,no,yes,cellular,30,jan,81,1,-1,0,,no
27,services,married,secondary,no,1304,no,no,cellular,30,jan,403,1,-1,0,,no
60,technician,married,tertiary,no,-71,yes,yes,cellular,30,jan,1451,1,-1,0,,yes
26,housemaid,married,tertiary,no,543,no,no,cellular,30,jan,169,3,-1,0,,no
41,management,single,secondary,no,3234,yes,no,cellular,30,jan,2770,1,-1,0,,yes
36,technician,single,secondary,no,98,no,no,cellular,30,jan,771,1,-1,0,,yes
32,blue-collar,married,secondary,no,578,yes,no,cellular,30,jan,206,3,-1,0,,no
29,admin.,married,secondary,no,957,yes,yes,cellular,30,jan,258,2,263,3,failure,no
56,entrepreneur,single,tertiary,no,1745,yes,no,cellular,30,jan,374,4,-1,0,,no
58,entrepreneur,married,tertiary,no,0,no,yes,cellular,30,jan,540,1,2,2,other,no
50,management,married,tertiary,no,0,no,no,cellular,30,jan,199,1,205,1,failure,no
49,admin.,single,secondary,no,827,yes,no,cellular,30,jan,61,1,-1,0,,no
56,unemployed,married,secondary,no,670,no,no,cellular,30,jan,86,1,-1,0,,no
32,blue-collar,single,secondary,no,604,no,no,cellular,30,jan,410,2,196,2,other,no
31,management,married,tertiary,no,1384,yes,no,cellular,30,jan,203,2,2,3,other,no
60,admin.,married,secondary,no,2552,no,yes,cellular,30,jan,255,2,2,4,other,no
51,technician,single,secondary,no,527,yes,no,cellular,30,jan,197,1,2,3,other,no
33,blue-collar,single,tertiary,no,457,yes,no,cellular,30,jan,159,1,191,4,failure,no
35,unemployed,married,secondary,no,330,no,no,cellular,30,jan,645,4,-1,0,,no
32,services,divorced,secondary,no,130,yes,no,cellular,30,jan,194,3,-1,0,,no
38,management,married,tertiary,no,-70,yes,no,cellular,30,jan,140,1,2,3,other,no
57,management,divorced,tertiary,no,2549,no,no,cellular,30,jan,456,3,197,2,failure,no
26,technician,single,tertiary,no,152,no,no,cellular,30,jan,151,2,2,1,other,no
54,technician,divorced,secondary,no,1114,yes,no,cellular,30,jan,81,1,-1,0,,no
45,blue-collar,married,,no,909,yes,no,cellular,30,jan,166,1,262,1,other,no
54,technician,divorced,secondary,no,-191,no,no,cellular,30,jan,86,1,-1,0,,no
32,services,married,secondary,no,198,no,no,cellular,30,jan,320,2,-1,0,,no
32,management,married,primary,yes,-1161,yes,yes,cellular,30,jan,445,5,-1,0,,no
39,management,married,secondary,no,1585,yes,no,cellular,30,jan,82,2,-1,0,,no
30,technician,married,tertiary,no,1454,no,no,telephone,30,jan,276,3,-1,0,,no
36,admin.,divorced,tertiary,no,281,no,no,cellular,30,jan,60,2,2,1,other,no
51,unemployed,married,secondary,no,17418,yes,no,telephone,30,jan,237,2,-1,0,,no
34,management,married,secondary,no,243,no,no,cellular,30,jan,417,4,-1,0,,no
44,management,single,tertiary,no,780,yes,no,cellular,30,jan,511,2,-1,0,,no
53,unemployed,married,secondary,no,2180,no,no,telephone,30,jan,89,3,-1,0,,no
59,blue-collar,married,secondary,no,2605,no,no,cellular,30,jan,85,2,-1,0,,no
37,services,single,secondary,no,1534,no,no,cellular,30,jan,267,6,-1,0,,no
28,management,single,tertiary,no,2080,no,no,telephone,30,jan,399,2,2,1,other,no
38,blue-collar,married,secondary,no,168,no,yes,cellular,2,feb,151,1,-1,0,,no
34,technician,single,secondary,no,258,no,no,cellular,2,feb,103,1,-1,0,,no
44,blue-collar,married,secondary,no,294,yes,no,cellular,2,feb,246,1,259,2,failure,no
37,management,divorced,tertiary,no,88,no,no,cellular,2,feb,608,1,-1,0,,no
45,unemployed,married,secondary,no,2040,no,no,telephone,2,feb,803,1,-1,0,,yes
45,technician,divorced,secondary,no,441,yes,no,cellular,2,feb,535,1,-1,0,,no
55,technician,married,secondary,yes,-308,no,no,cellular,2,feb,781,1,-1,0,,yes
60,admin.,divorced,secondary,no,4519,no,no,cellular,2,feb,152,1,-1,0,,no
35,management,married,tertiary,no,495,no,no,cellular,2,feb,282,1,-1,0,,no
43,admin.,married,secondary,no,877,yes,no,cellular,2,feb,135,1,-1,0,,no
61,retired,married,secondary,no,0,no,no,cellular,2,feb,75,1,-1,0,,no
40,management,married,tertiary,no,432,yes,yes,cellular,2,feb,101,1,-1,0,,no
45,blue-collar,married,secondary,no,196,yes,no,cellular,2,feb,91,1,-1,0,,no
33,management,single,tertiary,no,361,yes,no,cellular,2,feb,81,1,-1,0,,no
47,technician,divorced,secondary,no,129,no,no,cellular,2,feb,110,2,222,2,failure,no
38,management,married,tertiary,no,1198,yes,no,cellular,2,feb,63,1,-1,0,,no
37,blue-collar,married,secondary,no,520,yes,no,cellular,2,feb,54,1,255,2,failure,no
45,admin.,married,secondary,no,1097,yes,yes,cellular,2,feb,174,1,208,1,failure,no
52,technician,married,secondary,no,279,no,yes,cellular,2,feb,72,1,203,3,failure,no
34,management,married,secondary,no,0,no,no,cellular,2,feb,270,1,-1,0,,no
28,admin.,single,secondary,no,53,no,no,cellular,2,feb,67,1,-1,0,,no
41,services,divorced,secondary,no,0,yes,no,cellular,2,feb,20,1,-1,0,,no
40,services,married,secondary,no,0,yes,yes,cellular,2,feb,226,2,-1,0,,no
43,technician,married,secondary,no,576,no,no,cellular,2,feb,229,1,-1,0,,no
37,services,divorced,secondary,no,490,yes,no,cellular,2,feb,73,1,-1,0,,no
51,technician,divorced,tertiary,no,3962,yes,no,cellular,2,feb,267,1,-1,0,,no
39,student,single,tertiary,no,2103,no,no,cellular,2,feb,588,1,-1,0,,yes
38,services,married,secondary,no,-301,no,yes,cellular,2,feb,182,1,-1,0,,no
46,admin.,divorced,secondary,no,0,yes,no,cellular,2,feb,149,1,-1,0,,no
31,services,single,secondary,no,469,no,yes,cellular,2,feb,111,1,-1,0,,no
58,retired,married,secondary,no,195,no,no,cellular,2,feb,41,1,-1,0,,no
41,admin.,married,tertiary,no,108,yes,no,cellular,2,feb,210,1,-1,0,,no
37,blue-collar,married,primary,no,708,yes,no,telephone,2,feb,51,1,-1,0,,no
40,retired,married,primary,no,407,yes,no,cellular,2,feb,200,1,271,1,failure,no
56,technician,married,secondary,no,778,no,no,cellular,2,feb,315,2,208,1,failure,no
36,management,married,tertiary,no,763,no,no,cellular,2,feb,50,1,-1,0,,no
56,blue-collar,married,secondary,no,659,yes,no,cellular,2,feb,148,1,188,3,failure,no
36,technician,single,secondary,no,210,no,no,cellular,2,feb,65,1,-1,0,,no
27,services,married,primary,no,921,no,no,cellular,2,feb,141,1,-1,0,,no
32,services,single,secondary,no,6857,no,no,cellular,2,feb,216,1,-1,0,,no
53,technician,married,secondary,no,7984,yes,no,cellular,2,feb,151,1,-1,0,,no
54,self-employed,married,secondary,no,534,yes,no,cellular,2,feb,165,1,188,4,failure,no
35,admin.,single,tertiary,no,994,no,no,cellular,2,feb,75,2,-1,0,,no
46,management,married,tertiary,no,587,no,no,telephone,2,feb,186,1,-1,0,,no
31,services,married,secondary,no,442,yes,no,cellular,2,feb,69,1,270,2,failure,no
37,management,married,tertiary,no,767,no,yes,cellular,2,feb,204,1,-1,0,,no
42,self-employed,single,secondary,no,924,no,no,cellular,2,feb,127,1,-1,0,,no
29,management,married,tertiary,no,-45,no,no,cellular,2,feb,180,1,-1,0,,no
26,management,single,tertiary,no,0,no,yes,cellular,2,feb,145,1,199,1,failure,no
37,management,married,secondary,no,10,no,yes,cellular,2,feb,164,1,250,2,failure,no
41,blue-collar,divorced,secondary,no,-224,yes,no,cellular,2,feb,108,2,-1,0,,no
36,admin.,married,secondary,no,131,yes,no,cellular,2,feb,83,1,-1,0,,no
40,technician,married,secondary,no,504,yes,no,cellular,2,feb,96,1,266,1,failure,no
46,admin.,married,primary,no,469,yes,no,cellular,2,feb,75,1,264,10,other,no
38,technician,married,secondary,no,201,yes,no,cellular,2,feb,43,1,-1,0,,no
31,technician,single,secondary,no,775,no,no,cellular,2,feb,361,1,-1,0,,no
34,admin.,married,secondary,no,50,yes,no,cellular,2,feb,173,1,258,2,failure,no
31,services,single,secondary,no,125,no,no,cellular,2,feb,360,1,-1,0,,no
37,blue-collar,married,secondary,no,-67,no,no,cellular,2,feb,157,1,-1,0,,no
36,admin.,married,secondary,no,0,yes,no,cellular,2,feb,236,2,252,1,other,no
57,admin.,married,secondary,no,11,no,no,cellular,2,feb,261,1,265,3,failure,no
49,admin.,married,secondary,no,359,yes,no,cellular,2,feb,231,2,271,1,failure,no
37,management,married,tertiary,no,59,yes,yes,telephone,2,feb,319,1,213,1,failure,no
41,admin.,married,secondary,no,437,yes,no,cellular,2,feb,138,1,-1,0,,no
29,management,single,tertiary,no,29,no,no,cellular,2,feb,144,1,-1,0,,no
46,management,married,tertiary,no,5261,no,no,cellular,2,feb,215,1,-1,0,,no
35,services,divorced,secondary,no,6,no,no,cellular,2,feb,111,1,-1,0,,no
35,services,married,secondary,no,630,yes,no,cellular,2,feb,134,1,271,2,failure,no
33,management,married,tertiary,no,73,yes,no,cellular,2,feb,214,1,-1,0,,no
32,blue-collar,single,secondary,no,2142,no,no,cellular,2,feb,406,1,-1,0,,no
29,blue-collar,married,secondary,no,1074,no,no,cellular,2,feb,153,1,-1,0,,no
